Entry	Gene
B8ZZT4	VAMP8
C9JXZ5	VAMP8
Q9BV40	VAMP8
A0A024R0E3	VANGL1
Q8TAA9	VANGL1
Q96J52	VANGL1
Q9ULK5	VANGL2
E5RK64	VAPB
O95292	VAPB
Q53XM7	VAPB
A0A024RCN6	VARS
P26640	VARS
G3V4N9	VASH1
Q7L8A9	VASH1
C9JY36	VASH2
Q86V25	VASH2
A0A024R0V4	VASP
A0A0S2Z4H6	VASP
A0A0S2Z4I7	VASP
A0A0S2Z4I9	VASP
A0A0S2Z4N8	VASP
K7EIG8	VASP
K7EM16	VASP
K7ENL7	VASP
K7ENR7	VASP
K7EQD0	VASP
P50552	VASP
A0A024R1Z6	VAT1
K7EJM4	VAT1
K7EM19	VAT1
K7ENX2	VAT1
K7ER81	VAT1
K7ERT7	VAT1
K7ESA3	VAT1
P54219	VAT1
Q99536	VAT1
P52735	VAV2
A0A2X0U2Q1	VAV3
E9PMJ5	VAV3
H0YCG7	VAV3
H0YDG2	VAV3
Q9UKW4	VAV3
A0A024QZN4	VCL
A0A096LPE1	VCL
P18206	VCL
V9HWK2	VCL
Q96JH7	VCPIP1
C9JI87	VDAC1
L8ECA2	VDAC1
P21796	VDAC1
C9IZY4	VEPH1
C9J379	VEPH1
C9J4U8	VEPH1
C9JRT0	VEPH1
F8WBD3	VEPH1
F8WBQ3	VEPH1
Q14D04	VEPH1
H0Y5G3	VGLL1
Q5H916	VGLL1
Q99990	VGLL1
Q99991	VGLL1
A0A024R2F2	VHL
A0A0S2Z4K1	VHL
I6RYK4	VHL
J9Z661	VHL
P40337	VHL
Q9UMS7	VHL
Q9UMS8	VHL
Q8N720	VIK
B4DV78	VIL1
C9J2B5	VIL1
H7C0B6	VIL1
P09327	VIL1
A0A0S2Z5G7	VILL
A0A0S2Z5H2	VILL
C9JUR8	VILL
D6R9H2	VILL
E9PFV5	VILL
H7BZ43	VILL
O15195	VILL
A0A0K0TMV9	FOS,VIM
A0A0S2Z4T0	VIM
A0A1B0GTT5	VIM
A0A1B0GVG8	VIM
B0YJC4	VIM
B0YJC5	VIM
P08670	VIM
V9HWE1	VIM
A0A024R2N2	VIPR1
C9JDT8	VIPR1
C9JH33	VIPR1
F2Z2U6	VIPR1
P32241	VIPR1
Q7Z434	VISA
P98155	VLDLR
Q5VVF5	VLDLR
Q5VVF8	VLDLR
O95497	VNN1
B4DQB2	VNN2
E9PK31	VNN2
E9PL76	VNN2
E9PLK5	VNN2
E9PQ75	VNN2
E9PRD9	VNN2
J3KQ55	VNN2
J3KQQ7	VNN2
J3QT03	VNN2
O95498	VNN2
Q9Y4B6	VPRBP
A0A024R223	VPS13A
A0A024R238	VPS13A
H0Y7P8	VPS13A
H0YF78	VPS13A
H0YG53	VPS13A
Q96RL7	VPS13A
H0YB72	VPS13B
L8EAQ4	VPS13B
Q7Z7G8	VPS13B
Q8N509	VPS13B
Q8WW67	VPS13B
A0A3B3IT88	VPS13C
A0A3B3IU50	VPS13C
Q709C8	VPS13C
A0A2R8Y876	VPS13D
A0A2R8YD87	VPS13D
B1AJZ2	VPS13D
F5GX56	VPS13D
H3BLS7	VPS13D
Q5THJ4	VPS13D
R4GMW1	VPS13D
A0A024R1X3	VPS25
K7EKV4	VPS25
K7ENE3	VPS25
K7EP45	VPS25
Q9BRG1	VPS25
O75436	VPS26A
S4R2Y3	VPS26A
S4R3Q6	VPS26A
A0A2R8Y5F6	VPS33A
A0A2R8Y5U3	VPS33A
A0A2R8YF87	VPS33A
F5H2X5	VPS33A
F5H6Y0	VPS33A
F5H7N5	VPS33A
L8EAC9	VPS33A
Q96AX1	VPS33A
A0A0S2Z555	VPS33B
A0A0S2Z577	VPS33B
A0A0S2Z589	VPS33B
F5H008	VPS33B
G3V3F9	VPS33B
Q9H267	VPS33B
A0A3B3ISW7	VPS36
Q86VN1	VPS36
A0A087WU65	VPS45
A0A1B0GXI6	VPS45
A0A2R8Y7W9	VPS45
A0A2R8YD95	VPS45
A0A2R8YDP1	VPS45
A0A2R8YE10	VPS45
A0A2R8YEX8	VPS45
A0A2R8YF01	VPS45
B7Z7G7	VPS45
Q5T4Q0	VPS45
Q9NRW7	VPS45
A0A024R2C5	VPS4B
K7EKZ3	VPS4B
K7EL71	VPS4B
O75351	VPS4B
Q6PJZ4	VPS4B
A0A024RCT2	VPS52
A0A024RCY1	VPS52
A0A0G2JIG2	VPS52
E9PI03	VPS52
Q4VXZ2	VPS52
Q8N1B4	VPS52
A0A0A0MT48	VPS54
Q9P1Q0	VPS54
A0A1W2PPT2	VPS72
Q15906	VPS72
H0YJ50	VRK1
H0YJF7	VRK1
H0YJJ9	VRK1
Q99986	VRK1
A0A024QZI4	VRK3
M0QX88	VRK3
M0QXD7	VRK3
M0QXV1	VRK3
M0QYA8	VRK3
M0QYG0	VRK3
M0QZ79	VRK3
M0R025	VRK3
M0R073	VRK3
M0R164	VRK3
M0R200	VRK3
M0R3H2	VRK3
Q8IV63	VRK3
A0A024R511	VWCE
A0A087WVD8	VWCE
B4DS56	VWCE
B4DY31	VWCE
Q96DN2	VWCE
H2DLA2	VWF
I3L4K4	VWF
L8E853	VWF
P04275	VWF
A0A0A0MRT2	WAC
A0A494C0B7	WAC
A0A494C0C1	WAC
A0A494C0S5	WAC
C9JD58	WAC
C9JMU2	WAC
C9JVK6	WAC
E9PMZ7	WAC
J3QT76	WAC
J3QTA0	WAC
Q9BTA9	WAC
Q9P1G8	WAC
A0A024R6K8	WARS
P23381	WARS
A0A024QYX8	WAS
C9J3B7	WAS
P42768	WAS
Q5SZK3	WASF1
Q5SZK4	WASF1
Q5SZK5	WASF1
Q92558	WASF1
Q05BU7	WASF2
Q9Y6W5	WASF2
A0A590UJ74	WASF3
Q5T8P4	WASF3
Q9UPY6	WASF3
F5H7L2	WBP2NL
F8WCF8	WBP2NL
F8WDR4	WBP2NL
L8E9M8	WBP2NL
Q6ICG8	WBP2NL
O75554	WBP4
Q9UMN6	WBP7
B2RXG5	WBSCR16
Q96I51	WBSCR16
C9JYB3	WDHD1
H3BSQ1	WDHD1
O75717	WDHD1
Q05DR3	WDHD1
Q53T99	WDR12
Q9GZL7	WDR12
A0A087WWV5	WDR13
A0A087X091	WDR13
A0A087X2H9	WDR13
Q06DW9	WDR13
Q6NXG4	WDR13
Q9H1Z4	WDR13
Q8N1V2	WDR16
E7ESC9	WDR17
E9PFA2	WDR17
H0YAE4	WDR17
H0YAG1	WDR17
Q8IZU2	WDR17
A0A087X237	WDR18
A0A0A0MQU0	WDR18
K7EIR0	WDR18
K7EKX5	WDR18
K7EML4	WDR18
Q9BV38	WDR18
U3KQC1	WDR18
U3KQK3	WDR18
D6R9P6	WDR19
D6RAI4	WDR19
D6RBA0	WDR19
D6RCF7	WDR19
D6RE75	WDR19
D6RIE4	WDR19
H0Y8K9	WDR19
Q8NEZ3	WDR19
G3V3D6	WDR21A
Q8WV16	WDR21A
Q3SXM0	WDR21B
Q8NA75	WDR21C
A0A3B3ISA1	WDR24
A0A499FJD3	WDR24
Q96S15	WDR24
Q5QP82	WDR32
A2A3F8	WDR34
A2A3F9	WDR34
Q96EX3	WDR34
A0A087WTQ2	WDR37
A0A3B3IT47	WDR37
C9JGR9	WDR37
E7EQ49	WDR37
Q9Y2I8	WDR37
C9IZK7	WDR43
C9JEE7	WDR43
C9JH61	WDR43
Q15061	WDR43
Q8TB67	WDR43
A0A0A0MRE6	WDR47
E9PKZ6	WDR47
E9PN15	WDR47
E9PNF6	WDR47
E9PR96	WDR47
O94967	WDR47
A0A024R2L1	WDR48
C9JC24	WDR48
F8W6P2	WDR48
F8W7Q3	WDR48
F8W7Y5	WDR48
F8W9K4	WDR48
L8EA86	WDR48
Q8TAF3	WDR48
B7Z7V6	WDR59
H3BMH3	WDR59
H3BNY4	WDR59
H3BR95	WDR59
H3BUE9	WDR59
H3BV71	WDR59
Q6PJI9	WDR59
E9PLK2	WDR63
E9PLW4	WDR63
H0YEC9	WDR63
L8E9L7	WDR63
Q8IWG1	WDR63
Q3KRB0	WDR67
Q8TAK7	WDR67
Q96DN5	WDR67
C9JBF9	WDR69
G5EA46	WDR69
Q8N136	WDR69
A2RRE0	WDR7
K7EMB8	WDR7
K7EMF3	WDR7
K7EPQ4	WDR7
K7EPY9	WDR7
Q9Y4E6	WDR7
D6RIW8	WDR70
Q9NW82	WDR70
E9PS41	WDR74
F5GYL6	WDR74
F5H0Q8	WDR74
H0YFP2	WDR74
Q6RFH5	WDR74
F8WC81	WDR75
F8WE20	WDR75
Q05D27	WDR75
Q8IWA0	WDR75
A0A024R0H7	WDR77
H0Y711	WDR77
Q9BQA1	WDR77
C6ZGQ9	WDR79
C6ZGR0	WDR79
C6ZGX2	WDR79
Q9BUR4	WDR79
A0A0A0MRV3	WDR8
A0A384MQZ3	WDR8
Q9P2S5	WDR8
E7ESW6	WDR87
Q6ZQQ6	WDR87
G3V4B8	WDR89
Q96FK6	WDR89
F8VUX9	WDR90
G3V201	WDR90
H0YHN4	WDR90
H0YHV6	WDR90
H0YI59	WDR90
H0YIW5	WDR90
Q96KV7	WDR90
A4D1P6	WDR91
C9J1X0	WDR91
H0YEI6	WDTC1
Q8N5D0	WDTC1
H7C5P0	WEE2
P0C1S8	WEE2
Q96NZ8	WFIKKN1
C9J6G4	WFIKKN2
Q8TEU8	WFIKKN2
A0A0E3H6T4	WFS1
A0A0S2Z4V4	WFS1
A0A0S2Z4V6	WFS1
H0Y9G5	WFS1
O76024	WFS1
X2CT56	WFS1
Q8TF30	WHAMM
L0R6U5	WHSC1
O96028	WHSC1
Q05CW4	WHSC1
Q9BZ95	WHSC1L1
B3KSP0	WHSC2
Q9H3P2	WHSC2
B8ZZ90	WIPF1
C9JB04	WIPF1
C9JTB9	WIPF1
E9PB87	WIPF1
O43516	WIPF1
Q2YDC4	WIPF1
A8MWR2	WIPF2
J3KSA3	WIPF2
J3QKM5	WIPF2
J3QQS0	WIPF2
Q8TF74	WIPF2
A0A024R8L5	WIPI1
G5EA37	WIPI1
K7EK57	WIPI1
K7EKC5	WIPI1
K7EKN0	WIPI1
K7ELY0	WIPI1
Q5MNZ9	WIPI1
A0A0B4J299	WNK1
A5D8Z4	WNK1
A5XEH6	WNK1
A5XEH7	WNK1
A5XEH8	WNK1
A5XEH9	WNK1
D3DUP1	WNK1
D3DUP2	WNK1
F5GWT4	WNK1
F6UYG0	WNK1
H0YF81	WNK1
H0YFF1	WNK1
H0YFK5	WNK1
H0YFP5	WNK1
H0YH68	WNK1
H0YH79	WNK1
I3L251	WNK1
L8EA38	WNK1
Q9H4A3	WNK1
A6PVV2	WNK2
E9PCD1	WNK2
F8W9F9	WNK2
H0Y493	WNK2
H0Y7J9	WNK2
H0Y7R3	WNK2
H0Y7T5	WNK2
Q9Y3S1	WNK2
A0A087WYK2	WNK3
B1AQN8	WNK3
Q9BYP7	WNK3
K7ENT7	WNK4
K7EPB3	WNK4
Q96J92	WNK4
A0A087WXR9	WNT1
P04628	WNT1
B5MCC8	WNT10B
C9J3H3	WNT10B
C9JCI2	WNT10B
O00744	WNT10B
A0A3B3ITC9	WNT2
C9JUI2	WNT2
F8WDR1	WNT2
L8EA39	WNT2
P09544	WNT2
P56704	WNT3A
B1AJZ6	WNT4
H0Y663	WNT4
P56705	WNT4
Q8IUM6	WNT4
F5GYM2	WNT5B
F5H034	WNT5B
F5H364	WNT5B
F5H7Q6	WNT5B
Q9H1J7	WNT5B
O00755	WNT7A
A0A494C0M3	WRN
A0A494C0Y6	WRN
Q14191	WRN
Q96S55	WRNIP1
A6NIX2	WTIP
K7EKM1	WTIP
D6R9P8	WWC2
F8WET3	WWC2
Q6AWC2	WWC2
I6L9A7	WWC3
Q9ULE0	WWC3
T2C6S4	WWC3
H0YBA4	WWP1
H0YBS9	WWP1
Q9H0M0	WWP1
A0A024R711	WWP2
H3BPJ8	WWP2
H3BRX8	WWP2
H3BS79	WWP2
O00308	WWP2
C9J038	WWTR1
C9J337	WWTR1
C9J588	WWTR1
C9JQS8	WWTR1
C9JR84	WWTR1
H7C4Q0	WWTR1
H7C4Z7	WWTR1
Q9GZV5	WWTR1
C9J7Z8	XAF1
I3L2B3	XAF1
I3L3B3	XAF1
I3L3D9	XAF1
I3L3Q2	XAF1
I3L509	XAF1
I3L534	XAF1
Q6GPH4	XAF1
A0A024R1F0	XBP1
B1AHH1	XBP1
B1AHH2	XBP1
P17861	XBP1
P47992	XCL1
P47989	XDH
Q585T6	XDH
B1AKU2	XIAP
B1AKU3	XIAP
P98170	XIAP
A0A0A0MQZ3	XIRP2
A0A5F9ZH43	XIRP2
A0A5F9ZHW6	XIRP2
A4UGR9	XIRP2
A0A0A1E0F2	XK
A0A221C5P1	XK
A0A2R3WH08	XK
A0A346FY29	XK
P51811	XK
Q2Z218	XK
Q5GH76	XKR4
Q5GH72	XKR7
Q9H6D3	XKR8
Q9NW55	XKR8
E5RFF6	XKR9
E5RI45	XKR9
Q5GH70	XKR9
F2Z2T2	XPA
P23025	XPA
W0FSR8	XPA
A0A024R2M8	XPC
D2CPJ2	XPC
D2CPJ3	XPC
D2CPJ4	XPC
D2CPJ5	XPC
D2CPK0	XPC
D2CPK4	XPC
D2CPK5	XPC
D2CPK6	XPC
D2CPK7	XPC
D9I4E1	XPC
E7EUB5	XPC
Q01831	XPC
X5DRB1	XPC
B7ZLM6	XPNPEP2
O43895	XPNPEP2
Q5JZ40	XPNPEP2
C9IYM2	XPO1
C9IZS4	XPO1
C9J673	XPO1
C9JF49	XPO1
C9JKM9	XPO1
C9JQ02	XPO1
C9JV99	XPO1
F8WF71	XPO1
H7BZC5	XPO1
O14980	XPO1
E2QRM3	XPO5
H0Y3Q8	XPO5
H0Y3W3	XPO5
H0Y9I3	XPO5
H0YA57	XPO5
Q9HAV4	XPO5
B7ZM10	XPO6
H3BMW9	XPO6
H3BPG8	XPO6
H3BR41	XPO6
H3BRJ6	XPO6
H3BRV5	XPO6
H3BUP8	XPO6
I3L0S8	XPO6
I3L2D7	XPO6
I3L2K0	XPO6
Q96QU8	XPO6
A0A024R911	XPR1
Q9UBH6	XPR1
A0A024R0S8	XRCC1
F5H8D7	XRCC1
L7QJP1	XRCC1
M0QYS5	XRCC1
M0QZ96	XRCC1
M0R0D2	XRCC1
M0R1U8	XRCC1
M4WET6	XRCC1
M4WFF9	XRCC1
M4WIP6	XRCC1
P18887	XRCC1
V9VB20	XRCC1
G3V2L7	XRCC3
G3V2P3	XRCC3
G3V399	XRCC3
G3V3C8	XRCC3
G3V3H9	XRCC3
G3V3Q2	XRCC3
G3V5K0	XRCC3
O43542	XRCC3
Q53XC8	XRCC3
A0A024RAL0	XRCC4
A0A024RAP0	XRCC4
A0A024RAQ8	XRCC4
Q13426	XRCC4
C9JZ81	XRCC5
H7C0H9	XRCC5
P13010	XRCC5
Q53T09	XRCC5
Q53TC2	XRCC5
C9JCZ8	XRN1
F8WDA0	XRN1
H7C583	XRN1
H7C5E4	XRN1
Q8IZH2	XRN1
A2RRQ1	XRN2
Q9H0D6	XRN2
A0A0A7KW96	XYLT1
A0A0C5BQN3	XYLT1
Q86Y38	XYLT1
A0A0C4DFW8	XYLT2
B4DT06	XYLT2
D6RCT0	XYLT2
H0YB00	XYLT2
I3L3K2	XYLT2
Q9H1B5	XYLT2
A0A0S2Z4P3	YARS
A0A0S2Z4R1	YARS
P54577	YARS
H0YHS6	YARS2
Q9Y2Z4	YARS2
Q15905	YB-1
J3QRU1	YES1
L8E9B9	YES1
P07947	YES1
A6NGW1	YIF1A
C9JST7	YIF1A
E9PIZ0	YIF1A
E9PK42	YIF1A
E9PP02	YIF1A
E9PS11	YIF1A
O95070	YIF1A
L8ECI1	YIPF1
Q9Y548	YIPF1
A4D2J0	YKT6
B5BU81	YKT6
H7C3K7	YKT6
O15498	YKT6
A0A024R4Y8	YPEL4
E9PNP5	YPEL4
E9PRC4	YPEL4
Q8N6P9	YPEL4
Q96NS1	YPEL4
J3KRG5	YTHDC1
J3KRW0	YTHDC1
J3KS01	YTHDC1
J3QR07	YTHDC1
L0R8L2	YTHDC1
Q96MU7	YTHDC1
D6R9T8	YTHDC2
D6RA70	YTHDC2
D6RF50	YTHDC2
Q9H6S0	YTHDC2
L8EA03	YTHDF1
Q5JXC6	YTHDF1
Q9BYJ9	YTHDF1
B5BU99	YTHDF2
Q9Y5A9	YTHDF2
S4R3J8	YTHDF2
S4R3V3	YTHDF2
A0A0J9YWE8	YWHAB
A0A0J9YWZ2	YWHAB
B5BU24	YWHAB
P31946	YWHAB
Q4VY19	YWHAB
Q4VY20	YWHAB
B4DJF2	YWHAE
I3L0W5	YWHAE
I3L3T1	YWHAE
K7EIT4	YWHAE
K7EM20	YWHAE
P62258	YWHAE
P61981	YWHAG
A0A024R1K7	YWHAH
A2IDB1	YWHAH
A2IDB2	YWHAH
F8WEB6	YWHAH
Q04917	YWHAH
E9PG15	YWHAQ
P27348	YWHAQ
Q53RR5	YWHAQ
Q53S41	YWHAQ
A0A494C032	YY1
G3V3M8	YY1
H0YJU4	YY1
H0YJV7	YY1
P25490	YY1
J3KTQ8	ZADH2
J3QQQ7	ZADH2
Q4G1C4	ZADH2
Q8N4Q0	ZADH2
P43403	ZAP70
C9J2L2	ZBTB11
L8E8H7	ZBTB11
O95625	ZBTB11
H0Y6X2	ZBTB17
H7C1K8	ZBTB17
Q13105	ZBTB17
A2AB93	ZBTB22
O15209	ZBTB22
A0A0C4DGF1	ZBTB32
A0A0S2Z564	ZBTB32
A0A0S2Z5S3	ZBTB32
K7EMJ1	ZBTB32
Q9Y2Y4	ZBTB32
L8E7W8	ZBTB33
Q86T24	ZBTB33
A0A1B0GV48	ZBTB38
D6R9I1	ZBTB38
D6R9J6	ZBTB38
D6R9U6	ZBTB38
D6RAC4	ZBTB38
D6RBC4	ZBTB38
D6RC86	ZBTB38
D6RE69	ZBTB38
D6RGK1	ZBTB38
D6RHD1	ZBTB38
D6RJE1	ZBTB38
Q32Q70	ZBTB38
Q8NAP3	ZBTB38
A2RRQ0	ZBTB4
Q9P1Z0	ZBTB4
A0A3B3IRZ6	ZBTB40
B1AKC8	ZBTB40
B2RBP0	ZBTB40
F8WAI8	ZBTB40
Q1RMZ5	ZBTB40
Q9NUA8	ZBTB40
L8E8Q6	ZBTB7A
O95365	ZBTB7A
Q8TB76	ZBTB7A
A0A1B0GXF8	ZBTB7C
A1YPR0	ZBTB7C
B2RG49	ZBTB7C
B2RG53	ZBTB7C
B2RG63	ZBTB7C
B2RG76	ZBTB7C
B2RGG0	ZBTB7C
L8E8J6	ZBTB7C
F8VQT2	ZC3H10
F8VSG0	ZC3H10
F8VYY3	ZC3H10
Q96K80	ZC3H10
A0A1W2PPR9	ZC3H11A
C9J0L0	ZC3H11A
E9PBY7	ZC3H11A
E9PQ61	ZC3H11A
O75152	ZC3H11A
Q0D2N5	ZC3H11A
A0A1W2PQC8	ZC3H12A
C0LED9	ZC3H12A
Q5D1E8	ZC3H12A
R4GN17	ZC3H12A
E9PP00	ZC3H12C
Q9C0D7	ZC3H12C
A0A087WX14	ZC3H13
A0PJJ2	ZC3H13
L8E857	ZC3H13
Q32Q34	ZC3H13
Q5T200	ZC3H13
Q5T9K0	ZC3H13
Q6PJ96	ZC3H13
A0A087WTC9	ZC3H14
A0A3B3IT62	ZC3H14
G3V240	ZC3H14
G3V256	ZC3H14
G3V2X4	ZC3H14
G3V3R9	ZC3H14
G3V3Y4	ZC3H14
G3V411	ZC3H14
G3V473	ZC3H14
G3V4R5	ZC3H14
G3V572	ZC3H14
G3V5I6	ZC3H14
H0YJ51	ZC3H14
H0YJ87	ZC3H14
H0YJA2	ZC3H14
Q6PJT7	ZC3H14
A0A0J9YYE2	ZC3H3
H0YEY2	ZC3H3
Q8IXZ2	ZC3H3
I3L1Y3	ZC3H7A
I3L282	ZC3H7A
I3L2K5	ZC3H7A
I3L2N8	ZC3H7A
I3L323	ZC3H7A
I3L382	ZC3H7A
I3L3F9	ZC3H7A
I3L3S2	ZC3H7A
Q8IWJ6	ZC3H7A
Q8IWR0	ZC3H7A
A0A514C937	ZC3HAV1
C9J6P4	ZC3HAV1
H7C5K1	ZC3HAV1
Q05DV5	ZC3HAV1
Q7Z2W4	ZC3HAV1
Q5TAX3	ZCCHC11
Q8WW36	ZCCHC13
A0A590UJW6	ZCCHC14
A0A5F9XIK1	ZCCHC14
H3BS18	ZCCHC14
Q8WYQ9	ZCCHC14
A0A087WXF8	ZCCHC17
A0A087WXU5	ZCCHC17
A0A087WYF0	ZCCHC17
A0A087WYV3	ZCCHC17
A0A0D9SEW3	ZCCHC17
Q9NP64	ZCCHC17
A0A087WXC7	ZCCHC2
K7EKB8	ZCCHC2
K7ERQ9	ZCCHC2
K7ESN2	ZCCHC2
Q9BRD4	ZCCHC2
Q9C0B9	ZCCHC2
A0A087X0K5	ZCCHC4
H0Y8V8	ZCCHC4
Q9H5U6	ZCCHC4
A0A024R235	ZCCHC6
Q5VYS8	ZCCHC6
Q96KX5	ZCCHC6
F5GX80	ZCCHC8
F5GYI9	ZCCHC8
F5H6J5	ZCCHC8
Q6NZY4	ZCCHC8
A0A024RAL5	ZCCHC9
Q8N567	ZCCHC9
A4FVA9	ZDHHC14
B3KRY1	ZDHHC14
H0Y2Y4	ZDHHC14
H0YAX0	ZDHHC14
Q8IZN3	ZDHHC14
Q96MV8	ZDHHC15
F8VPW2	ZDHHC17
F8VUG7	ZDHHC17
F8VX48	ZDHHC17
H0YHF0	ZDHHC17
H0YHW0	ZDHHC17
H0YI74	ZDHHC17
H0YIK0	ZDHHC17
H0YIN1	ZDHHC17
H0YIP7	ZDHHC17
Q8IUH5	ZDHHC17
A0A0D9SEN4	ZDHHC20
B4DRN8	ZDHHC20
L0R6T2	ZDHHC20
Q5W0Z9	ZDHHC20
A0A024R546	ZDHHC5
E9PJ97	ZDHHC5
E9PMA5	ZDHHC5
H0YEF4	ZDHHC5
Q9C0B5	ZDHHC5
C9JVM2	ZDHHC8
Q96GI9	ZDHHC8
Q9ULC8	ZDHHC8
A0JLS9	ZEB1
F6TDF5	ZEB1
F6U0D0	ZEB1
H0YMD3	ZEB1
H0YMN2	ZEB1
H0YND9	ZEB1
L0R5E9	ZEB1
L8EAF3	ZEB1
P37275	ZEB1
Q32Q63	ZEB1
O76080	ZFAND5
Q5QPB1	ZFAND5
G3V1X1	ZFC3H1
O60293	ZFC3H1
A0A2P1H683	ZFHX2
A2RRC6	ZFHX2
B7ZM83	ZFHX2
B9EK48	ZFHX2
C9JSX6	ZFHX2
G3V3N5	ZFHX2
Q9C0A1	ZFHX2
Q15911	ZFHX3
Q8N2Y6	ZFHX3
A0A024R9R5	ZFP106
A0A0C4DGM5	ZFP106
L8EB46	ZFP106
Q05C49	ZFP106
Q0VGA6	ZFP106
M0QY76	ZFP36
M0R252	ZFP36
P16415	ZFP36
P26651	ZFP36
A0A024R658	ZFP36L1
G3V2D5	ZFP36L1
G3V2P5	ZFP36L1
G3V382	ZFP36L1
G3V515	ZFP36L1
Q07352	ZFP36L1
P47974	ZFP36L2
Q9Y6Q3	ZFP37
Q96MM3	ZFP42
Q75MV2	ZFP95
Q9Y2L8	ZFP95
A0A024R576	ZFPL1
A0A0G2JKQ6	ZFPL1
E9PJ47	ZFPL1
E9PJX1	ZFPL1
E9PMQ3	ZFPL1
E9PNY1	ZFPL1
E9PQ47	ZFPL1
E9PQA5	ZFPL1
H0YCU8	ZFPL1
O95159	ZFPL1
A0A087WWQ0	ZFPM1
A0A087WZP1	ZFPM1
A0A087X1H8	ZFPM1
Q8IX07	ZFPM1
E5RJX0	ZFPM2
E7ET52	ZFPM2
Q32MA5	ZFPM2
Q8WW38	ZFPM2
B2RNR6	ZFR
H0Y8W1	ZFR
L0R5H8	ZFR
Q05D65	ZFR
Q96KR1	ZFR
A0A024RAL3	ZFYVE16
D6RC80	ZFYVE16
H0Y8R0	ZFYVE16
H0YAA4	ZFYVE16
H0YAB1	ZFYVE16
Q7Z3T8	ZFYVE16
A0A024R9K5	ZFYVE19
H3BN64	ZFYVE19
H3BP54	ZFYVE19
H3BRF9	ZFYVE19
H3BRM1	ZFYVE19
H3BS07	ZFYVE19
H3BSF5	ZFYVE19
H3BUW6	ZFYVE19
H3BVF5	ZFYVE19
Q96K21	ZFYVE19
A0A2H2FF08	ZFYVE26
G3V230	ZFYVE26
G3V2D8	ZFYVE26
Q68DK2	ZFYVE26
L8E993	ZFYVE9
L8ECB6	ZFYVE9
O95405	ZFYVE9
Q9UKY1	ZHX1
U3KPX4	ZHX1
H0YKA3	ZHX2
Q9Y6X8	ZHX2
A0A0A0MST6	ZHX3
A0A0A0MSU5	ZHX3
F6UBH9	ZHX3
F6UQN6	ZHX3
F6XGA7	ZHX3
H0Y6F5	ZHX3
H0YLR4	ZHX3
H0YNY7	ZHX3
Q9H4I2	ZHX3
A0A024RDY6	ZIC2
O95409	ZIC2
B3KRF7	ZKSCAN1
C9JRM9	ZKSCAN1
E9PC66	ZKSCAN1
P17029	ZKSCAN1
Q96FA2	ZKSCAN1
H3BQ35	ZKSCAN2
Q63HK3	ZKSCAN2
Q9BRR0	ZKSCAN3
Q96NC0	ZMAT2
R4GMX9	ZMAT2
R4GNG8	ZMAT2
O75844	ZMPSTE24
Q5SVZ6	ZMYM1
Q5SVZ7	ZMYM1
A6NC58	ZMYM3
A6NHB5	ZMYM3
A6NHN7	ZMYM3
A6NL54	ZMYM3
L8E7R4	ZMYM3
L8E863	ZMYM3
Q14202	ZMYM3
A0A0A0MSN3	ZMYM4
H7C1I7	ZMYM4
Q5VZL5	ZMYM4
P17017	ZNF14
C9J2G7	ZNF143
C9JCG1	ZNF143
C9JRS3	ZNF143
C9JTC5	ZNF143
E7EN86	ZNF143
E9PJF2	ZNF143
E9PLN4	ZNF143
E9PLS7	ZNF143
E9PMY8	ZNF143
E9PPB0	ZNF143
E9PS81	ZNF143
H7C1P6	ZNF143
P52747	ZNF143
Q9H176	ZNF143
Q9H4D4	ZNF143
C9J6Y6	ZNF148
C9JRX0	ZNF148
C9K0U4	ZNF148
G5E9X2	ZNF148
Q12900	ZNF148
Q4FD37	ZNF148
Q8IWK7	ZNF148
Q9UQR1	ZNF148
P17025	ZNF182
A0A024RCM2	ZNF184
Q99676	ZNF184
A0A090N8N3	ZNF212
F2Z3G9	ZNF212
H7C589	ZNF212
H7C5A9	ZNF212
Q9UDV6	ZNF212
A2A326	ZNF217
H0UI66	ZNF217
O75362	ZNF217
Q9BZ31	ZNF217
G3V2E3	ZNF219
G3V2Q8	ZNF219
G3V2W3	ZNF219
G3V3F2	ZNF219
G3V452	ZNF219
G3V4M7	ZNF219
G3V4T1	ZNF219
Q9P2Y4	ZNF219
A0A5H1ZRS7	ZNF221
Q9UK13	ZNF221
A0A024R0P4	ZNF226
K7EJ66	ZNF226
K7EK05	ZNF226
K7EKQ6	ZNF226
K7EL77	ZNF226
K7ELA3	ZNF226
K7ELM4	ZNF226
K7EPU4	ZNF226
K7EQC3	ZNF226
K7ERY1	ZNF226
K7ESM6	ZNF226
Q9NYT6	ZNF226
K7EKI9	ZNF235
K7EL19	ZNF235
K7ES94	ZNF235
K7ESF8	ZNF235
Q14590	ZNF235
Q3KRA4	ZNF235
A0A2R8YCW3	ZNF236
J3QQL1	ZNF236
J9JID5	ZNF236
Q9UL36	ZNF236
A0A024RC47	ZNF24
K7EPL1	ZNF24
K7EPZ8	ZNF24
K7EQP8	ZNF24
P17028	ZNF24
O75312	ZNF259
H3BMG2	ZNF267
H3BNA3	ZNF267
H3BPW2	ZNF267
I3L4I6	ZNF267
Q14586	ZNF267
A0A075B6T9	ZNF268
A0A087WV54	ZNF268
E7EV44	ZNF268
F5H1T2	ZNF268
F5H467	ZNF268
